Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
421	1588.6752	0.0	1588.6752	1588.6752	1000.0	131.49887	10.474039	157.37291	97.06425	422000	-0.026787212	957.2708	-0.05289731	-606.67847	-0.9857065	0.17660551	8316.6654484272
422	1760.272	0.0	1760.272	1760.272	1000.0	151.48283	6.8949385	167.10454	96.410965	423000	-0.08712985	662.6691	-0.0133361	-420.62244	-1.0113914	0.14611177	8335.083696603775
423	1832.1653	0.0	1832.1653	1832.1653	1000.0	152.3354	9.218778	174.68124	117.37709	424000	-0.0316767	1030.8729	-0.03620811	-542.2102	-1.0435544	0.16157196	8353.42639040947
424	1824.6703	0.0	1824.6703	1824.6703	1000.0	171.40663	7.6310782	187.43823	112.76889	425000	0.019739876	214.19037	0.017197983	-88.15794	-1.1018966	0.03211931	8371.718299865723
425	1502.0068	0.0	1502.0068	1502.0068	1000.0	173.37497	10.555308	200.1937	117.740135	426000	-0.010972223	586.7407	-0.023262907	-333.96063	-0.98251915	0.08167157	8390.025496959686
426	1424.6816	0.0	1424.6816	1424.6816	1000.0	166.44527	8.227792	184.02414	112.06127	427000	-0.062833756	614.8323	-0.031808108	-280.78528	-1.1050466	0.042836674	8408.323036909103
427	1391.6665	0.0	1391.6665	1391.6665	1000.0	158.7584	6.4338665	175.55713	114.59509	428000	-0.02611628	568.93744	-0.016387017	-271.71136	-1.1132312	0.029003471	8426.626633882523
428	1682.5591	0.0	1682.5591	1682.5591	1000.0	145.28949	8.065584	166.64021	102.93728	429000	0.027781816	1023.8932	-0.03957145	-378.11646	-1.0184948	0.10146347	8445.12489271164
429	1722.6644	0.0	1722.6644	1722.6644	1000.0	162.9155	6.7725806	180.71118	106.006035	430000	-0.020856876	209.36906	-0.051309492	-59.160126	-1.0919579	0.20022336	8463.393805742264
430	1630.9772	0.0	1630.9772	1630.9772	1000.0	158.641	6.967295	178.27531	117.69657	431000	-0.036664955	248.38239	0.011506636	-13.659454	-1.1542039	0.057525594	8482.631507635117
431	1588.0946	0.0	1588.0946	1588.0946	1000.0	172.17819	5.905503	191.99922	119.13799	432000	0.0056773988	264.73807	-0.03280966	-82.093155	-1.0946113	0.09072444	8501.129266262054
432	1576.0592	0.0	1576.0592	1576.0592	1000.0	158.34482	6.5432115	184.0958	107.1216	433000	0.030219901	149.79741	-0.013597872	-4.950409	-1.1866502	0.07656648	8519.420611143112
433	1429.1447	0.0	1429.1447	1429.1447	1000.0	163.82245	5.9866424	189.39793	109.40431	434000	-0.061342232	676.7741	0.003313262	-179.14636	-1.1521739	0.0295002	8537.684149503708
434	1617.1237	0.0	1617.1237	1617.1237	1000.0	154.25798	7.7158647	171.08047	96.34126	435000	-0.0035035477	360.21176	-0.0010427551	-51.919983	-1.1074405	0.019769814	8555.903693437576
435	1610.1069	0.0	1610.1069	1610.1069	1000.0	150.70753	7.4052315	167.24962	101.12613	436000	0.014311301	292.45847	-0.026468493	-107.32744	-1.1070565	0.07192235	8574.139318704605
436	1544.2855	0.0	1544.2855	1544.2855	1000.0	160.23628	6.283288	173.71829	99.5282	437000	0.020419827	621.70386	-0.039272822	-6.2282715	-1.1561818	0.15017173	8592.353803634644
437	1786.2598	0.0	1786.2598	1786.2598	1000.0	161.36603	6.5190787	179.22363	114.81211	438000	-0.008266715	311.02356	-0.019193806	-167.22545	-1.1957135	0.16785273	8610.587861299515
438	1598.8033	0.0	1598.8033	1598.8033	1000.0	167.01572	5.9841423	184.06943	122.849976	439000	-0.066485226	265.47702	-0.004857473	-47.87097	-1.1596087	0.112403326	8629.107728481293
439	1622.4044	0.0	1622.4044	1622.4044	1000.0	163.91815	8.396741	186.85211	109.98273	440000	-0.03418863	214.76546	-0.02799832	-3.5902557	-1.0941372	0.14136823	8647.301394939423
440	1613.1985	0.0	1613.1985	1613.1985	1000.0	165.28978	7.263465	182.72531	111.18381	441000	-0.00461724	364.0161	-0.00602941	-11.460815	-1.1739949	0.0996913	8666.490406274796
441	1640.3203	0.0	1640.3203	1640.3203	1000.0	165.99818	8.085805	194.3566	119.2958	442000	0.009531156	392.91556	-0.014332462	-10.433044	-1.1499186	0.10312232	8685.07418179512
442	1561.2671	0.0	1561.2671	1561.2671	1000.0	160.7401	6.8188567	174.10425	115.81463	443000	0.0047459677	238.87587	-0.022286454	-10.214844	-1.2457802	0.1080316	8703.30772447586
443	1571.127	0.0	1571.127	1571.127	1000.0	167.90868	6.732185	189.93512	98.35638	444000	-0.11744233	363.52686	-0.033607326	-73.49762	-1.1732692	0.17405145	8721.579191684723
444	1655.9963	0.0	1655.9963	1655.9963	1000.0	156.65834	8.891495	177.5373	102.04185	445000	-0.057039827	581.5283	0.015519645	-101.2247	-1.1889197	0.08329072	8739.877317667007
445	1867.626	0.0	1867.626	1867.626	1000.0	166.26903	6.3860774	183.71689	113.98006	446000	0.004560483	432.90115	-0.010839738	-321.74585	-1.2434876	0.090817265	8758.112562656403
446	1641.3026	0.0	1641.3026	1641.3026	1000.0	172.7428	8.806025	191.33426	126.02188	447000	0.023045752	348.64813	-0.009374064	-89.37857	-1.2904136	0.054669607	8776.431063652039
447	1757.3483	0.0	1757.3483	1757.3483	1000.0	171.9274	8.951786	200.98273	120.869156	448000	0.08754435	141.46483	-0.008484736	-31.078972	-1.2000324	0.049830597	8794.645991563797
448	1728.0839	0.0	1728.0839	1728.0839	1000.0	177.87187	9.908612	202.81564	112.99053	449000	-0.03888941	132.29988	-0.017973877	-12.147713	-1.2967966	0.037630815	8812.880392074585
449	1743.1696	0.0	1743.1696	1743.1696	1000.0	176.21234	9.158563	207.9372	122.316635	450000	-0.042595956	87.18467	-0.034510467	-4.3788376	-1.1728609	0.11165025	8831.143382549286
450	1581.2216	0.0	1581.2216	1581.2216	1000.0	178.8856	5.5698357	194.92398	122.42975	451000	-0.01234711	428.3449	0.00871501	-292.9646	-1.217594	0.030231543	8850.380855798721
451	1291.9246	0.0	1291.9246	1291.9246	1000.0	163.69972	4.27232	176.40858	117.016075	452000	-0.039893	1016.14276	-0.0048086494	-649.32983	-1.2147019	0.019522496	8868.93050312996
452	1438.1481	0.0	1438.1481	1438.1481	1000.0	145.39972	5.918861	166.84138	94.50985	453000	-0.054809004	212.93076	-0.014666982	-8.288284	-1.2637459	0.027537696	8887.195420265198
453	1452.5815	0.0	1452.5815	1452.5815	1000.0	141.12993	4.1384625	155.32207	98.84034	454000	-0.03833716	301.8422	-0.009242959	-5.854889	-1.2855957	0.01933923	8905.432414531708
454	1424.289	0.0	1424.289	1424.289	1000.0	138.46759	6.286259	151.4434	98.92947	455000	0.019332362	357.2457	-0.006127118	-16.24237	-1.3503946	0.03174676	8923.730845451355
455	1632.4407	0.0	1632.4407	1632.4407	1000.0	146.51086	6.1748753	165.82027	86.61863	456000	-0.036368422	489.85843	-0.038584657	-271.2454	-1.3334064	0.11533363	8942.013873577118
456	1706.4583	0.0	1706.4583	1706.4583	1000.0	153.52628	5.7586417	165.78293	108.21374	457000	-0.057620406	410.61295	-0.025525004	-233.94576	-1.3000191	0.093118496	8960.246695756912
457	1762.9185	0.0	1762.9185	1762.9185	1000.0	170.02791	4.8923507	187.66992	115.27912	458000	-0.03719916	108.78477	-0.026429776	-23.382706	-1.2756546	0.16241108	8978.49108672142
458	1717.9391	0.0	1717.9391	1717.9391	1000.0	169.10118	5.7497025	183.81523	119.19565	459000	-0.061552595	144.52313	-0.0064483173	-18.612785	-1.316134	0.10540027	8996.746606349945
459	1514.3583	0.0	1514.3583	1514.3583	1000.0	172.45676	5.3317547	187.19012	121.644905	460000	0.0134008825	726.55273	-0.05720223	-280.9143	-1.3246255	0.22397524	9014.911756277084
460	1504.6035	0.0	1504.6035	1504.6035	1000.0	160.10301	7.8743367	181.4072	116.74192	461000	-0.096439086	750.5934	-0.00097230077	-148.37482	-1.281356	0.14047296	9034.925295352936
461	1443.3892	0.0	1443.3892	1443.3892	1000.0	155.2151	7.693956	181.01024	111.44151	462000	-0.06794439	545.3973	0.0041898265	-68.29312	-1.3358138	0.041835237	9053.521942615509
462	1579.6458	0.0	1579.6458	1579.6458	1000.0	145.35107	7.8672624	172.47522	104.30358	463000	0.023259236	507.611	-0.003807608	-162.99289	-1.385858	0.019873446	9071.855461597443
463	1148.1301	0.0	1148.1301	1148.1301	1000.0	152.2788	8.711521	171.94469	105.38612	464000	-0.04575536	1531.1676	-0.0038586855	-871.2709	-1.3260022	0.0028536706	9090.121351957321
464	1208.0088	0.0	1208.0088	1208.0088	1000.0	131.98944	6.139916	158.73508	90.530365	465000	-0.04808201	696.72894	-0.008148905	-78.50134	-1.3516695	0.0191274	9108.423343658447
465	1399.4528	0.0	1399.4528	1399.4528	1000.0	127.57164	5.841404	141.66554	89.65037	466000	0.0021909294	1337.1885	-0.003134243	-214.46729	-1.4116992	0.0046244394	9126.717301368713
466	1312.5532	0.0	1312.5532	1312.5532	1000.0	136.79044	7.386122	155.24232	101.29103	467000	-0.02405669	660.2864	-0.027964605	-23.194153	-1.423331	0.04708029	9144.99901342392
467	1689.911	0.0	1689.911	1689.911	1000.0	137.82681	7.1526284	165.63528	100.8657	468000	-0.0099736955	1124.3184	-0.013212226	-752.3573	-1.4215884	0.07267372	9163.268716096878
468	1499.8091	0.0	1499.8091	1499.8091	1000.0	156.38292	7.1344633	186.61539	114.36718	469000	-0.021385156	567.2459	-0.00017558224	-108.098724	-1.50138	0.029572042	9181.565774917603
469	1738.5128	0.0	1738.5128	1738.5128	1000.0	153.2566	5.6341095	174.99153	109.58233	470000	0.0006532364	527.24365	-0.005268188	-337.73938	-1.4048882	0.033476666	9199.81483387947
470	1834.9835	0.0	1834.9835	1834.9835	1000.0	168.03954	7.713285	195.92026	115.64122	471000	-0.06129238	270.1835	-0.0034140274	-179.6264	-1.4708995	0.009453627	9218.965646505356
471	1670.8539	0.0	1670.8539	1670.8539	1000.0	174.38258	7.439393	207.05481	121.60801	472000	0.035564993	520.79254	-0.038808357	-68.15503	-1.4262861	0.114702985	9237.499827861786
472	1850.1248	0.0	1850.1248	1850.1248	1000.0	174.9216	6.8478174	196.81856	121.9293	473000	-0.013357903	209.73987	-0.006655273	-75.83029	-1.494529	0.09792218	9255.819088697433
473	1794.0558	0.0	1794.0558	1794.0558	1000.0	179.0871	6.2872963	200.18109	122.25955	474000	0.016865687	119.586174	-0.02215225	-7.460411	-1.4743823	0.12215738	9274.116708517075
474	1754.0938	0.0	1754.0938	1754.0938	1000.0	175.15932	6.121958	188.2354	125.289314	475000	-0.07313332	192.63753	-0.013061076	-9.618729	-1.4225154	0.09551944	9292.43676829338
475	1750.8827	0.0	1750.8827	1750.8827	1000.0	176.58708	8.537184	197.52304	122.98164	476000	0.018328266	95.93865	-0.00053327344	-8.946991	-1.4922158	0.027728865	9310.734064817429
476	1765.8018	0.0	1765.8018	1765.8018	1000.0	176.46675	6.99335	194.30756	111.0532	477000	-0.08057539	113.953125	-0.003919378	-7.566284	-1.4866459	0.03077471	9329.07126045227
477	1728.0256	0.0	1728.0256	1728.0256	1000.0	176.80208	7.473087	194.84357	122.71569	478000	0.003145421	90.64316	-0.015301482	-9.066429	-1.4818125	0.039639898	9347.568420410156
478	1859.4841	0.0	1859.4841	1859.4841	1000.0	177.71503	4.668126	189.41151	109.49779	479000	-0.00063334656	147.6972	-0.020730793	-81.169106	-1.5493829	0.039014265	9365.841628074646
479	1818.3484	0.0	1818.3484	1818.3484	1000.0	181.20772	6.229135	194.8614	122.42253	480000	-0.066105165	108.99166	-0.0019309372	-3.011879	-1.5405667	0.02240131	9384.476163387299
480	1793.9655	0.0	1793.9655	1793.9655	1000.0	182.50406	9.213324	213.27951	111.91879	481000	-0.0401284	121.20842	-0.0054786727	-4.4488373	-1.52242	0.006452939	9403.729031562805
481	1697.8905	0.0	1697.8905	1697.8905	1000.0	182.43687	8.02495	202.48962	110.572174	482000	-0.06906042	147.22101	-0.02372408	-58.472626	-1.5355705	0.046600074	9422.478451013565
482	1814.223	0.0	1814.223	1814.223	1000.0	177.63744	5.397464	190.08707	122.38891	483000	-0.031790365	72.019684	-0.0036247894	-24.309372	-1.5527784	0.031215107	9440.674978733063
483	1772.0199	0.0	1772.0199	1772.0199	1000.0	181.52475	10.080886	212.87262	130.17354	484000	-0.083248205	93.21833	-0.022318445	-18.349442	-1.5565615	0.048057534	9458.95483970642
484	1832.0488	0.0	1832.0488	1832.0488	1000.0	174.9555	5.9729376	191.894	120.59769	485000	-0.06564449	156.9853	-0.009039469	-88.56185	-1.4995093	0.05466891	9477.341560125351
485	1897.6385	0.0	1897.6385	1897.6385	1000.0	191.085	5.9299645	207.93245	124.57421	486000	-0.026374398	40.48163	-0.0066539403	-0.6620369	-1.6197864	0.006611676	9495.72246003151
486	1822.8225	0.0	1822.8225	1822.8225	1000.0	189.8045	6.2396235	212.29675	118.706154	487000	-0.026056474	204.26627	-0.03072312	-35.097183	-1.6505708	0.10627463	9514.042448043823
487	1694.0592	0.0	1694.0592	1694.0592	1000.0	178.22588	7.40875	201.73389	130.66763	488000	-0.083521746	166.19284	-0.024641082	-68.95347	-1.651772	0.06257785	9532.373683691025
488	1684.2208	0.0	1684.2208	1684.2208	1000.0	176.4576	6.928629	199.57437	115.42569	489000	-0.027195854	457.20407	-0.0382023	-123.96118	-1.6448318	0.096536666	9550.624879598618
489	1770.6154	0.0	1770.6154	1770.6154	1000.0	162.35126	6.81274	175.53471	106.46988	490000	0.05781105	337.50076	-0.025416214	-200.11508	-1.6520994	0.15654007	9568.920473337173
490	1757.3357	0.0	1757.3357	1757.3357	1000.0	181.73119	8.011134	198.13649	116.42096	491000	-0.059236262	61.636658	-0.019734878	-12.084446	-1.6551511	0.09914381	9588.241649627686
491	162.04819	0.0	162.04819	162.04819	1000.0	141.10648	18.187664	183.97043	116.07977	492000	0.05425697	17813.158	-0.00048033148	-9718.955	-1.7006234	0.030160993	9607.105896234512
492	-261.21756	0.0	-261.21756	-261.21756	1000.0	84.594215	6.9071546	120.52732	71.62313	493000	-0.0124931615	10474.204	-0.030221453	-5009.827	-1.783257	0.22868958	9625.341057300568
493	148.8913	0.0	148.8913	148.8913	1000.0	66.53327	16.87743	109.717316	46.667908	494000	-0.056525085	4713.9395	-0.035221543	-1750.793	-1.6917931	0.061268143	9643.974660634995
494	1544.8282	0.0	1544.8282	1544.8282	1000.0	102.68664	15.976287	132.79283	58.67315	495000	-0.038129292	2735.469	-0.1166283	-1343.3702	-1.6826987	0.21652853	9662.179246425629
495	1726.9637	0.0	1726.9637	1726.9637	1000.0	118.48803	14.947501	148.8397	73.82056	496000	-0.044062227	3204.251	-0.013610952	-1763.7427	-1.6991768	0.15749237	9680.460801839828
496	1865.322	0.0	1865.322	1865.322	1000.0	149.9945	10.052961	179.86041	92.236855	497000	-0.05923791	1379.3652	-0.037314516	-677.9966	-1.7907834	0.24536335	9698.742449998856
497	1772.164	0.0	1772.164	1772.164	1000.0	157.72052	16.610365	193.25812	107.92692	498000	-0.054650556	676.17804	-0.046149064	-245.19269	-1.747793	0.23326224	9716.990174770355
498	1680.1045	0.0	1680.1045	1680.1045	1000.0	166.70146	10.002469	188.77402	117.48458	499000	-0.064385355	160.45407	-0.05276698	-1.3144073	-1.7226067	0.3173407	9735.237652301788
499	1580.5168	0.0	1580.5168	1580.5168	1000.0	162.01352	19.787214	197.99802	104.72619	500000	-0.021184757	842.9821	-0.061699383	-66.86273	-1.7441612	0.34063676	9754.522295951843
